# Mode shape data
# omega = 1404.7 rad/s
# mode_index = None
# x (m)		phi (normalized)
0.0000	-0.000
0.0004	-0.000
0.0008	-0.000
0.0012	-0.000
0.0016	-0.001
0.0020	-0.001
0.0024	-0.001
0.0029	-0.002
0.0033	-0.002
0.0037	-0.003
0.0041	-0.003
0.0045	-0.004
0.0049	-0.005
0.0053	-0.005
0.0057	-0.006
0.0061	-0.007
0.0065	-0.008
0.0069	-0.009
0.0073	-0.010
0.0078	-0.011
0.0082	-0.013
0.0086	-0.014
0.0090	-0.015
0.0094	-0.017
0.0098	-0.018
0.0102	-0.019
0.0106	-0.021
0.0110	-0.022
0.0114	-0.024
0.0118	-0.026
0.0122	-0.028
0.0127	-0.029
0.0131	-0.031
0.0135	-0.033
0.0139	-0.035
0.0143	-0.037
0.0147	-0.039
0.0151	-0.041
0.0155	-0.043
0.0159	-0.045
0.0163	-0.047
0.0167	-0.050
0.0171	-0.052
0.0176	-0.054
0.0180	-0.057
0.0184	-0.059
0.0188	-0.062
0.0192	-0.064
0.0196	-0.067
0.0200	-0.069
0.0200	-0.069
0.0204	-0.072
0.0207	-0.074
0.0211	-0.076
0.0215	-0.079
0.0218	-0.081
0.0222	-0.084
0.0226	-0.087
0.0229	-0.089
0.0233	-0.092
0.0237	-0.094
0.0240	-0.097
0.0244	-0.100
0.0248	-0.102
0.0251	-0.105
0.0255	-0.108
0.0259	-0.111
0.0262	-0.114
0.0266	-0.116
0.0270	-0.119
0.0273	-0.122
0.0277	-0.125
0.0281	-0.128
0.0284	-0.131
0.0288	-0.134
0.0292	-0.137
0.0296	-0.140
0.0299	-0.143
0.0303	-0.146
0.0307	-0.149
0.0310	-0.153
0.0314	-0.156
0.0318	-0.159
0.0321	-0.162
0.0325	-0.165
0.0329	-0.169
0.0332	-0.172
0.0336	-0.175
0.0340	-0.178
0.0343	-0.182
0.0347	-0.185
0.0351	-0.188
0.0354	-0.192
0.0358	-0.195
0.0362	-0.199
0.0365	-0.202
0.0369	-0.205
0.0373	-0.209
0.0376	-0.212
0.0380	-0.216
0.0380	-0.216
0.0389	-0.224
0.0397	-0.232
0.0406	-0.240
0.0414	-0.249
0.0423	-0.257
0.0431	-0.266
0.0440	-0.274
0.0449	-0.283
0.0457	-0.291
0.0466	-0.300
0.0474	-0.308
0.0483	-0.317
0.0491	-0.326
0.0500	-0.334
0.0509	-0.343
0.0517	-0.352
0.0526	-0.360
0.0534	-0.369
0.0543	-0.378
0.0551	-0.386
0.0560	-0.395
0.0569	-0.404
0.0577	-0.412
0.0586	-0.421
0.0594	-0.430
0.0603	-0.438
0.0611	-0.446
0.0620	-0.455
0.0629	-0.463
0.0637	-0.472
0.0646	-0.480
0.0654	-0.488
0.0663	-0.496
0.0671	-0.504
0.0680	-0.512
0.0689	-0.520
0.0697	-0.528
0.0706	-0.536
0.0714	-0.544
0.0723	-0.551
0.0731	-0.559
0.0740	-0.566
0.0749	-0.573
0.0757	-0.581
0.0766	-0.588
0.0774	-0.595
0.0783	-0.602
0.0791	-0.608
0.0800	-0.615
0.0800	-0.615
0.0804	-0.618
0.0809	-0.622
0.0813	-0.625
0.0817	-0.628
0.0821	-0.631
0.0826	-0.634
0.0830	-0.637
0.0834	-0.640
0.0839	-0.643
0.0843	-0.646
0.0847	-0.649
0.0851	-0.652
0.0856	-0.655
0.0860	-0.658
0.0864	-0.661
0.0869	-0.664
0.0873	-0.666
