# Mode shape data
# omega = 1394.8 rad/s
# mode_index = None
# x (m)		phi (normalized)
0.0000	0.000
0.0002	0.000
0.0004	0.000
0.0006	0.000
0.0008	0.000
0.0010	0.001
0.0012	0.001
0.0014	0.001
0.0016	0.001
0.0018	0.002
0.0020	0.002
0.0022	0.002
0.0024	0.003
0.0027	0.003
0.0029	0.004
0.0031	0.004
0.0033	0.005
0.0035	0.006
0.0037	0.006
0.0039	0.007
0.0041	0.008
0.0043	0.009
0.0045	0.009
0.0047	0.010
0.0049	0.011
0.0051	0.012
0.0053	0.013
0.0055	0.014
0.0057	0.015
0.0059	0.016
0.0061	0.017
0.0063	0.018
0.0065	0.020
0.0067	0.021
0.0069	0.022
0.0071	0.023
0.0073	0.025
0.0076	0.026
0.0078	0.027
0.0080	0.029
0.0082	0.030
0.0084	0.032
0.0086	0.033
0.0088	0.035
0.0090	0.036
0.0092	0.038
0.0094	0.039
0.0096	0.041
0.0098	0.043
0.0100	0.044
0.0100	0.044
0.0104	0.047
0.0107	0.050
0.0111	0.054
0.0115	0.057
0.0118	0.061
0.0122	0.064
0.0126	0.068
0.0129	0.071
0.0133	0.075
0.0137	0.079
0.0140	0.083
0.0144	0.087
0.0148	0.091
0.0151	0.095
0.0155	0.099
0.0159	0.104
0.0162	0.108
0.0166	0.113
0.0170	0.117
0.0173	0.122
0.0177	0.126
0.0181	0.131
0.0184	0.136
0.0188	0.140
0.0192	0.145
0.0196	0.150
0.0199	0.155
0.0203	0.160
0.0207	0.165
0.0210	0.170
0.0214	0.175
0.0218	0.181
0.0221	0.186
0.0225	0.191
0.0229	0.196
0.0232	0.202
0.0236	0.207
0.0240	0.213
0.0243	0.218
0.0247	0.223
0.0251	0.229
0.0254	0.235
0.0258	0.240
0.0262	0.246
0.0265	0.251
0.0269	0.257
0.0273	0.263
0.0276	0.268
0.0280	0.274
0.0280	0.274
0.0289	0.288
0.0297	0.301
0.0306	0.315
0.0314	0.328
0.0323	0.342
0.0331	0.356
0.0340	0.369
0.0349	0.383
0.0357	0.397
0.0366	0.410
0.0374	0.424
0.0383	0.437
0.0391	0.450
0.0400	0.464
0.0409	0.477
0.0417	0.490
0.0426	0.502
0.0434	0.515
0.0443	0.527
0.0451	0.540
0.0460	0.552
0.0469	0.563
0.0477	0.575
0.0486	0.586
0.0494	0.597
0.0503	0.608
0.0511	0.619
0.0520	0.629
0.0529	0.638
0.0537	0.648
0.0546	0.657
0.0554	0.666
0.0563	0.674
0.0571	0.683
0.0580	0.690
0.0589	0.698
0.0597	0.705
0.0606	0.711
0.0614	0.717
0.0623	0.723
0.0631	0.728
0.0640	0.733
0.0649	0.738
0.0657	0.742
0.0666	0.745
0.0674	0.749
0.0683	0.751
0.0691	0.754
0.0700	0.755
0.0700	0.755
0.0709	0.757
0.0717	0.757
0.0726	0.758
0.0734	0.758
0.0743	0.757
0.0751	0.756
0.0760	0.754
0.0769	0.752
0.0777	0.750
0.0786	0.747
0.0794	0.744
0.0803	0.740
0.0811	0.735
0.0820	0.730
0.0829	0.725
0.0837	0.719
0.0846	0.713
0.0854	0.706
0.0863	0.699
0.0871	0.691
0.0880	0.683
0.0889	0.675
0.0897	0.666
0.0906	0.656
0.0914	0.646
0.0923	0.636
0.0931	0.626
0.0940	0.614
0.0949	0.603
0.0957	0.591
0.0966	0.579
0.0974	0.566
0.0983	0.553
0.0991	0.540
0.1000	0.526
0.1009	0.512
0.1017	0.497
0.1026	0.483
0.1034	0.468
0.1043	0.452
0.1051	0.437
0.1060	0.421
0.1069	0.404
0.1077	0.388
0.1086	0.371
0.1094	0.354
0.1103	0.337
0.1111	0.320
0.1120	0.302
0.1120	0.302
0.1124	0.294
0.1127	0.287
0.1131	0.279
0.1135	0.272
0.1138	0.264
0.1142	0.256
0.1146	0.248
0.1149	0.240
0.1153	0.233
0.1157	0.225
0.1160	0.217
0.1164	0.209
0.1168	0.201
0.1171	0.193
0.1175	0.185
0.1179	0.177
0.1182	0.169
0.1186	0.161
0.1190	0.153
0.1193	0.145
0.1197	0.137
0.1201	0.129
0.1204	0.121
0.1208	0.113
0.1212	0.104
0.1216	0.096
0.1219	0.088
0.1223	0.080
0.1227	0.072
0.1230	0.064
0.1234	0.056
0.1238	0.047
0.1241	0.039
0.1245	0.031
0.1249	0.023
0.1252	0.015
0.1256	0.007
0.1260	-0.002
0.1263	-0.010
0.1267	-0.018
0.1271	-0.026
0.1274	-0.034
0.1278	-0.042
0.1282	-0.050
0.1285	-0.058
0.1289	-0.067
0.1293	-0.075
0.1296	-0.083
0.1300	-0.091
0.1300	-0.091
0.1324	-0.144
0.1349	-0.196
0.1373	-0.246
0.1398	-0.295
0.1422	-0.342
0.1447	-0.386
0.1471	-0.428
0.1496	-0.468
0.1520	-0.504
0.1545	-0.536
0.1569	-0.566
0.1594	-0.591
0.1618	-0.613
0.1643	-0.631
0.1667	-0.644
0.1692	-0.653
0.1716	-0.658
0.1741	-0.658
0.1765	-0.654
0.1790	-0.646
0.1814	-0.633
0.1839	-0.615
0.1863	-0.593
0.1888	-0.567
0.1912	-0.537
0.1937	-0.502
0.1961	-0.464
0.1986	-0.421
0.2010	-0.375
0.2035	-0.326
0.2059	-0.273
0.2084	-0.217
0.2108	-0.158
0.2133	-0.096
0.2157	-0.032
0.2182	0.034
0.2206	0.102
0.2231	0.172
0.2255	0.244
0.2280	0.316
0.2304	0.390
0.2329	0.465
0.2353	0.540
0.2378	0.616
0.2402	0.693
0.2427	0.769
0.2451	0.846
0.2476	0.923
0.2500	1.000
