# Mode shape data
# omega = 79.5 rad/s
# mode_index = None
# x (m)		phi (normalized)
0.0000	0.000
0.0002	0.000
0.0004	0.000
0.0006	0.000
0.0008	0.000
0.0010	0.000
0.0012	0.000
0.0014	0.000
0.0016	0.000
0.0018	0.000
0.0020	0.000
0.0022	0.000
0.0024	0.000
0.0027	0.000
0.0029	0.000
0.0031	0.000
0.0033	0.000
0.0035	0.000
0.0037	0.000
0.0039	0.000
0.0041	0.000
0.0043	0.001
0.0045	0.001
0.0047	0.001
0.0049	0.001
0.0051	0.001
0.0053	0.001
0.0055	0.001
0.0057	0.001
0.0059	0.001
0.0061	0.001
0.0063	0.001
0.0065	0.001
0.0067	0.001
0.0069	0.001
0.0071	0.001
0.0073	0.001
0.0076	0.002
0.0078	0.002
0.0080	0.002
0.0082	0.002
0.0084	0.002
0.0086	0.002
0.0088	0.002
0.0090	0.002
0.0092	0.002
0.0094	0.002
0.0096	0.003
0.0098	0.003
0.0100	0.003
0.0100	0.003
0.0104	0.003
0.0107	0.003
0.0111	0.003
0.0115	0.004
0.0118	0.004
0.0122	0.004
0.0126	0.004
0.0129	0.005
0.0133	0.005
0.0137	0.005
0.0140	0.005
0.0144	0.006
0.0148	0.006
0.0151	0.006
0.0155	0.007
0.0159	0.007
0.0162	0.007
0.0166	0.008
0.0170	0.008
0.0173	0.008
0.0177	0.009
0.0181	0.009
0.0184	0.009
0.0188	0.010
0.0192	0.010
0.0196	0.010
0.0199	0.011
0.0203	0.011
0.0207	0.012
0.0210	0.012
0.0214	0.012
0.0218	0.013
0.0221	0.013
0.0225	0.014
0.0229	0.014
0.0232	0.015
0.0236	0.015
0.0240	0.015
0.0243	0.016
0.0247	0.016
0.0251	0.017
0.0254	0.017
0.0258	0.018
0.0262	0.018
0.0265	0.019
0.0269	0.019
0.0273	0.020
0.0276	0.020
0.0280	0.021
0.0280	0.021
0.0289	0.022
0.0297	0.023
0.0306	0.025
0.0314	0.026
0.0323	0.028
0.0331	0.029
0.0340	0.030
0.0349	0.032
0.0357	0.034
0.0366	0.035
0.0374	0.037
0.0383	0.038
0.0391	0.040
0.0400	0.042
0.0409	0.043
0.0417	0.045
0.0426	0.047
0.0434	0.049
0.0443	0.051
0.0451	0.053
0.0460	0.054
0.0469	0.056
0.0477	0.058
0.0486	0.060
0.0494	0.062
0.0503	0.065
0.0511	0.067
0.0520	0.069
0.0529	0.071
0.0537	0.073
0.0546	0.075
0.0554	0.078
0.0563	0.080
0.0571	0.082
0.0580	0.085
0.0589	0.087
0.0597	0.089
0.0606	0.092
0.0614	0.094
0.0623	0.097
0.0631	0.099
0.0640	0.102
0.0649	0.104
0.0657	0.107
0.0666	0.109
0.0674	0.112
0.0683	0.115
0.0691	0.117
0.0700	0.120
0.0700	0.120
0.0709	0.123
0.0717	0.126
0.0726	0.128
0.0734	0.131
0.0743	0.134
0.0751	0.137
0.0760	0.140
0.0769	0.143
0.0777	0.146
0.0786	0.149
0.0794	0.152
0.0803	0.155
0.0811	0.158
0.0820	0.161
0.0829	0.164
0.0837	0.167
0.0846	0.170
0.0854	0.173
0.0863	0.176
0.0871	0.180
0.0880	0.183
0.0889	0.186
0.0897	0.189
0.0906	0.193
0.0914	0.196
0.0923	0.199
0.0931	0.202
0.0940	0.206
0.0949	0.209
0.0957	0.213
0.0966	0.216
0.0974	0.219
0.0983	0.223
0.0991	0.226
0.1000	0.230
0.1009	0.233
0.1017	0.237
0.1026	0.240
0.1034	0.244
0.1043	0.248
0.1051	0.251
0.1060	0.255
0.1069	0.259
0.1077	0.262
0.1086	0.266
0.1094	0.270
0.1103	0.273
0.1111	0.277
0.1120	0.281
0.1120	0.281
0.1124	0.282
0.1127	0.284
0.1131	0.286
0.1135	0.287
0.1138	0.289
0.1142	0.290
0.1146	0.292
0.1149	0.294
0.1153	0.295
0.1157	0.297
0.1160	0.299
0.1164	0.300
0.1168	0.302
0.1171	0.304
0.1175	0.305
0.1179	0.307
0.1182	0.309
0.1186	0.310
0.1190	0.312
0.1193	0.314
0.1197	0.315
0.1201	0.317
0.1204	0.319
0.1208	0.320
0.1212	0.322
0.1216	0.324
0.1219	0.325
0.1223	0.327
0.1227	0.329
0.1230	0.330
0.1234	0.332
0.1238	0.334
0.1241	0.335
0.1245	0.337
0.1249	0.339
0.1252	0.341
0.1256	0.342
0.1260	0.344
0.1263	0.346
0.1267	0.347
0.1271	0.349
0.1274	0.351
0.1278	0.353
0.1282	0.354
0.1285	0.356
0.1289	0.358
0.1293	0.360
0.1296	0.361
0.1300	0.363
0.1300	0.363
0.1324	0.375
0.1349	0.386
0.1373	0.398
0.1398	0.410
0.1422	0.422
0.1447	0.435
0.1471	0.447
0.1496	0.459
0.1520	0.471
0.1545	0.484
0.1569	0.496
0.1594	0.509
0.1618	0.522
0.1643	0.535
0.1667	0.547
0.1692	0.560
0.1716	0.573
0.1741	0.586
0.1765	0.599
0.1790	0.612
0.1814	0.625
0.1839	0.638
0.1863	0.651
0.1888	0.665
0.1912	0.678
0.1937	0.691
0.1961	0.704
0.1986	0.718
0.2010	0.731
0.2035	0.744
0.2059	0.758
0.2084	0.771
0.2108	0.785
0.2133	0.798
0.2157	0.811
0.2182	0.825
0.2206	0.838
0.2231	0.852
0.2255	0.865
0.2280	0.879
0.2304	0.892
0.2329	0.906
0.2353	0.919
0.2378	0.933
0.2402	0.946
0.2427	0.960
0.2451	0.973
0.2476	0.987
0.2500	1.000
