# Mode shape data
# omega = 40.9 rad/s
# mode_index = None
# x (m)		phi (normalized)
0.0000	0.000
0.0004	0.000
0.0008	0.000
0.0012	0.000
0.0016	0.000
0.0020	0.000
0.0024	0.000
0.0029	0.000
0.0033	0.000
0.0037	0.000
0.0041	0.000
0.0045	0.000
0.0049	0.000
0.0053	0.000
0.0057	0.000
0.0061	0.000
0.0065	0.000
0.0069	0.000
0.0073	0.000
0.0078	0.000
0.0082	0.000
0.0086	0.000
0.0090	0.000
0.0094	0.001
0.0098	0.001
0.0102	0.001
0.0106	0.001
0.0110	0.001
0.0114	0.001
0.0118	0.001
0.0122	0.001
0.0127	0.001
0.0131	0.001
0.0135	0.001
0.0139	0.001
0.0143	0.001
0.0147	0.001
0.0151	0.001
0.0155	0.001
0.0159	0.001
0.0163	0.002
0.0167	0.002
0.0171	0.002
0.0176	0.002
0.0180	0.002
0.0184	0.002
0.0188	0.002
0.0192	0.002
0.0196	0.002
0.0200	0.002
0.0200	0.002
0.0204	0.002
0.0207	0.002
0.0211	0.003
0.0215	0.003
0.0218	0.003
0.0222	0.003
0.0226	0.003
0.0229	0.003
0.0233	0.003
0.0237	0.003
0.0240	0.003
0.0244	0.003
0.0248	0.003
0.0251	0.004
0.0255	0.004
0.0259	0.004
0.0262	0.004
0.0266	0.004
0.0270	0.004
0.0273	0.004
0.0277	0.004
0.0281	0.004
0.0284	0.005
0.0288	0.005
0.0292	0.005
0.0296	0.005
0.0299	0.005
0.0303	0.005
0.0307	0.005
0.0310	0.005
0.0314	0.006
0.0318	0.006
0.0321	0.006
0.0325	0.006
0.0329	0.006
0.0332	0.006
0.0336	0.006
0.0340	0.007
0.0343	0.007
0.0347	0.007
0.0351	0.007
0.0354	0.007
0.0358	0.007
0.0362	0.007
0.0365	0.008
0.0369	0.008
0.0373	0.008
0.0376	0.008
0.0380	0.008
0.0380	0.008
0.0389	0.008
0.0397	0.009
0.0406	0.009
0.0414	0.010
0.0423	0.010
0.0431	0.010
0.0440	0.011
0.0449	0.011
0.0457	0.012
0.0466	0.012
0.0474	0.013
0.0483	0.013
0.0491	0.013
0.0500	0.014
0.0509	0.014
0.0517	0.015
0.0526	0.015
0.0534	0.016
0.0543	0.016
0.0551	0.017
0.0560	0.017
0.0569	0.018
0.0577	0.018
0.0586	0.019
0.0594	0.020
0.0603	0.020
0.0611	0.021
0.0620	0.021
0.0629	0.022
0.0637	0.022
0.0646	0.023
0.0654	0.024
0.0663	0.024
0.0671	0.025
0.0680	0.025
0.0689	0.026
0.0697	0.027
0.0706	0.027
0.0714	0.028
0.0723	0.029
0.0731	0.029
0.0740	0.030
0.0749	0.031
0.0757	0.031
0.0766	0.032
0.0774	0.033
0.0783	0.033
0.0791	0.034
0.0800	0.035
0.0800	0.035
0.0804	0.035
0.0809	0.035
0.0813	0.036
0.0817	0.036
0.0821	0.037
0.0826	0.037
0.0830	0.037
0.0834	0.038
0.0839	0.038
0.0843	0.038
0.0847	0.039
0.0851	0.039
0.0856	0.040
0.0860	0.040
0.0864	0.040
0.0869	0.041
0.0873	0.041
0.0877	0.041
0.0881	0.042
0.0886	0.042
0.0890	0.043
0.0894	0.043
0.0899	0.043
0.0903	0.044
0.0907	0.044
0.0911	0.045
0.0916	0.045
0.0920	0.045
0.0924	0.046
0.0929	0.046
0.0933	0.047
0.0937	0.047
0.0941	0.047
0.0946	0.048
0.0950	0.048
0.0954	0.049
0.0959	0.049
0.0963	0.050
0.0967	0.050
0.0971	0.050
0.0976	0.051
0.0980	0.051
0.0984	0.052
0.0989	0.052
0.0993	0.053
0.0997	0.053
0.1001	0.053
0.1006	0.054
0.1010	0.054
0.1010	0.054
0.1014	0.055
0.1017	0.055
0.1021	0.055
0.1025	0.056
0.1028	0.056
0.1032	0.057
0.1036	0.057
0.1039	0.057
0.1043	0.058
0.1047	0.058
0.1050	0.059
0.1054	0.059
0.1058	0.059
0.1061	0.060
0.1065	0.060
0.1069	0.060
0.1072	0.061
0.1076	0.061
0.1080	0.062
0.1083	0.062
0.1087	0.062
0.1091	0.063
0.1094	0.063
0.1098	0.064
0.1102	0.064
0.1106	0.064
0.1109	0.065
0.1113	0.065
0.1117	0.066
0.1120	0.066
0.1124	0.067
0.1128	0.067
0.1131	0.067
0.1135	0.068
0.1139	0.068
0.1142	0.069
0.1146	0.069
0.1150	0.069
0.1153	0.070
0.1157	0.070
0.1161	0.071
0.1164	0.071
0.1168	0.072
0.1172	0.072
0.1175	0.072
0.1179	0.073
0.1183	0.073
0.1186	0.074
0.1190	0.074
0.1190	0.074
0.1278	0.085
0.1366	0.096
0.1454	0.108
0.1542	0.120
0.1630	0.133
0.1718	0.147
0.1806	0.161
0.1894	0.176
0.1982	0.191
0.2070	0.206
0.2158	0.222
0.2246	0.238
0.2333	0.255
0.2421	0.272
0.2509	0.290
0.2597	0.308
0.2685	0.326
0.2773	0.344
0.2861	0.363
0.2949	0.382
0.3037	0.402
0.3125	0.421
0.3213	0.441
0.3301	0.461
0.3389	0.482
0.3477	0.502
0.3565	0.523
0.3653	0.544
0.3741	0.565
0.3829	0.586
0.3917	0.607
0.4005	0.628
0.4093	0.650
0.4181	0.671
0.4269	0.693
0.4357	0.715
0.4444	0.736
0.4532	0.758
0.4620	0.780
0.4708	0.802
0.4796	0.824
0.4884	0.846
0.4972	0.868
0.5060	0.890
0.5148	0.912
0.5236	0.934
0.5324	0.956
0.5412	0.978
0.5500	1.000
